user_id,perk,group
583499,Jet Miles Points,Frequent Travellers
583526,Loyalty Rewards,Minimal Discount Seekers
583612,Jet Miles Points,Frequent Travellers
583623,Loyalty Rewards,Minimal Discount Seekers
583664,Loyalty Rewards,Minimal Discount Seekers
583759,Loyalty Rewards,Minimal Discount Seekers
583764,1 Extra Bag with VIP Lounge,Elite Flyers
583931,Loyalty Rewards,Minimal Discount Seekers
583955,20% off on First Booking,High Intent Visitors
583976,Loyalty Rewards,Minimal Discount Seekers
584001,1 Extra Bag with VIP Lounge,Elite Flyers
584012,Loyalty Rewards,Minimal Discount Seekers
584030,Free Cancellation,Business Breeze
584034,Loyalty Rewards,Minimal Discount Seekers
584115,Loyalty Rewards,Minimal Discount Seekers
584134,Loyalty Rewards,Minimal Discount Seekers
584185,1 Extra Bag with VIP Lounge,Elite Flyers
584217,20% off on First Booking,High Intent Visitors
584241,20% off on First Booking,High Intent Visitors
584247,Loyalty Rewards,Minimal Discount Seekers
584288,Jet Miles Points,Frequent Travellers
584423,Loyalty Rewards,Minimal Discount Seekers
584459,Loyalty Rewards,Minimal Discount Seekers
584525,Jet Miles Points,Frequent Travellers
584530,Free Cancellation,Business Breeze
584531,Loyalty Rewards,Minimal Discount Seekers
584537,Free Cancellation,Business Breeze
584549,Loyalty Rewards,Minimal Discount Seekers
584591,Loyalty Rewards,Minimal Discount Seekers
584666,Free Cancellation,Business Breeze
584787,1 Night with Hotel Meal Free,Long Term Lodgers
584843,Loyalty Rewards,Minimal Discount Seekers
584844,Jet Miles Points,Frequent Travellers
584875,Jet Miles Points,Frequent Travellers
584912,Free Cancellation,Business Breeze
584977,Jet Miles Points,Frequent Travellers
584998,Jet Miles Points,Frequent Travellers
585138,20% off on First Booking,High Intent Visitors
585169,20% off on First Booking,High Intent Visitors
585187,Free Cancellation,Business Breeze
585231,20% off on First Booking,High Intent Visitors
585248,Loyalty Rewards,Minimal Discount Seekers
585250,20% off on First Booking,High Intent Visitors
585310,Free Cancellation,Business Breeze
585361,20% off on First Booking,High Intent Visitors
585492,Loyalty Rewards,Minimal Discount Seekers
585522,20% off on First Booking,High Intent Visitors
585583,Loyalty Rewards,Minimal Discount Seekers
585585,Free Cancellation,Business Breeze
585595,1 Extra Bag with VIP Lounge,Elite Flyers
585650,Loyalty Rewards,Minimal Discount Seekers
585717,Loyalty Rewards,Minimal Discount Seekers
585722,Loyalty Rewards,Minimal Discount Seekers
585745,Jet Miles Points,Frequent Travellers
585768,Loyalty Rewards,Minimal Discount Seekers
585832,Loyalty Rewards,Minimal Discount Seekers
585882,1 Extra Bag with VIP Lounge,Elite Flyers
585915,Loyalty Rewards,Minimal Discount Seekers
585946,Loyalty Rewards,Minimal Discount Seekers
585965,Loyalty Rewards,Minimal Discount Seekers
585986,Loyalty Rewards,Minimal Discount Seekers
586006,Loyalty Rewards,Minimal Discount Seekers
586038,Jet Miles Points,Frequent Travellers
586063,1 Extra Bag with VIP Lounge,Elite Flyers
586077,Loyalty Rewards,Minimal Discount Seekers
586096,Jet Miles Points,Frequent Travellers
586122,Loyalty Rewards,Minimal Discount Seekers
586124,Loyalty Rewards,Minimal Discount Seekers
586192,Loyalty Rewards,Minimal Discount Seekers
586251,Loyalty Rewards,Minimal Discount Seekers
586257,20% off on First Booking,High Intent Visitors
586270,Loyalty Rewards,Minimal Discount Seekers
586272,Loyalty Rewards,Minimal Discount Seekers
586312,Loyalty Rewards,Minimal Discount Seekers
586344,20% off on First Booking,High Intent Visitors
586357,20% off on First Booking,High Intent Visitors
586384,Free Cancellation,Business Breeze
586458,20% off on First Booking,High Intent Visitors
586471,Loyalty Rewards,Minimal Discount Seekers
586631,Loyalty Rewards,Minimal Discount Seekers
586637,Jet Miles Points,Frequent Travellers
586644,Loyalty Rewards,Minimal Discount Seekers
586656,Loyalty Rewards,Minimal Discount Seekers
586672,Free Cancellation,Business Breeze
586701,Jet Miles Points,Frequent Travellers
586721,20% off on First Booking,High Intent Visitors
586732,Jet Miles Points,Frequent Travellers
586762,Free Cancellation,Business Breeze
586774,Loyalty Rewards,Minimal Discount Seekers
586803,20% off on First Booking,High Intent Visitors
586811,Jet Miles Points,Frequent Travellers
586820,Jet Miles Points,Frequent Travellers
586829,20% off on First Booking,High Intent Visitors
586850,Jet Miles Points,Frequent Travellers
586876,Free Cancellation,Business Breeze
586887,Jet Miles Points,Frequent Travellers
586936,1 Extra Bag with VIP Lounge,Elite Flyers
586953,Jet Miles Points,Frequent Travellers
587134,Loyalty Rewards,Minimal Discount Seekers
587195,Loyalty Rewards,Minimal Discount Seekers
587233,20% off on First Booking,High Intent Visitors
587234,Loyalty Rewards,Minimal Discount Seekers
587304,Loyalty Rewards,Minimal Discount Seekers
587313,Loyalty Rewards,Minimal Discount Seekers
587373,Free Cancellation,Business Breeze
587459,Free Cancellation,Business Breeze
587470,Loyalty Rewards,Minimal Discount Seekers
587483,Free Cancellation,Business Breeze
587538,Loyalty Rewards,Minimal Discount Seekers
587577,Loyalty Rewards,Minimal Discount Seekers
587601,20% off on First Booking,High Intent Visitors
587642,20% off on First Booking,High Intent Visitors
587675,1 Night with Hotel Meal Free,Long Term Lodgers
587698,Loyalty Rewards,Minimal Discount Seekers
587753,20% off on First Booking,High Intent Visitors
587754,Loyalty Rewards,Minimal Discount Seekers
587802,1 Night with Hotel Meal Free,Long Term Lodgers
587810,Free Cancellation,Business Breeze
587899,Loyalty Rewards,Minimal Discount Seekers
588013,1 Night with Hotel Meal Free,Long Term Lodgers
588048,Loyalty Rewards,Minimal Discount Seekers
588103,Free Cancellation,Business Breeze
588313,Loyalty Rewards,Minimal Discount Seekers
588355,Loyalty Rewards,Minimal Discount Seekers
588370,Exclusive Discount,Budget Consious
588386,Early Bird Bonuses,Pre Booked Nomands
588391,Loyalty Rewards,Minimal Discount Seekers
588414,Free Cancellation,Business Breeze
588497,Loyalty Rewards,Minimal Discount Seekers
588507,1 Night with Hotel Meal Free,Long Term Lodgers
588526,20% off on First Booking,High Intent Visitors
588560,20% off on First Booking,High Intent Visitors
588582,1 Extra Bag with VIP Lounge,Elite Flyers
588677,Jet Miles Points,Frequent Travellers
588732,Jet Miles Points,Frequent Travellers
588797,1 Extra Bag with VIP Lounge,Elite Flyers
588820,Jet Miles Points,Frequent Travellers
588893,Loyalty Rewards,Minimal Discount Seekers
588919,1 Extra Bag with VIP Lounge,Elite Flyers
588970,1 Night with Hotel Meal Free,Long Term Lodgers
589008,20% off on First Booking,High Intent Visitors
589121,Loyalty Rewards,Minimal Discount Seekers
589140,Loyalty Rewards,Minimal Discount Seekers
589154,Free Cancellation,Business Breeze
589162,Loyalty Rewards,Minimal Discount Seekers
589164,Free Cancellation,Business Breeze
589171,Loyalty Rewards,Minimal Discount Seekers
589228,Free Cancellation,Business Breeze
589259,1 Extra Bag with VIP Lounge,Elite Flyers
589306,Free Cancellation,Business Breeze
589311,Free Cancellation,Business Breeze
589404,Jet Miles Points,Frequent Travellers
589405,Loyalty Rewards,Minimal Discount Seekers
589414,Loyalty Rewards,Minimal Discount Seekers
589489,Free Cancellation,Business Breeze
589539,20% off on First Booking,High Intent Visitors
589630,Free Cancellation,Business Breeze
589650,Loyalty Rewards,Minimal Discount Seekers
589758,Jet Miles Points,Frequent Travellers
589775,Loyalty Rewards,Minimal Discount Seekers
589812,Loyalty Rewards,Minimal Discount Seekers
589822,20% off on First Booking,High Intent Visitors
589868,Loyalty Rewards,Minimal Discount Seekers
589884,1 Extra Bag with VIP Lounge,Elite Flyers
589977,Jet Miles Points,Frequent Travellers
589995,Loyalty Rewards,Minimal Discount Seekers
590014,Loyalty Rewards,Minimal Discount Seekers
590040,Free Cancellation,Business Breeze
590077,Loyalty Rewards,Minimal Discount Seekers
590095,1 Night with Hotel Meal Free,Long Term Lodgers
590103,Loyalty Rewards,Minimal Discount Seekers
590123,Early Bird Bonuses,Pre Booked Nomands
590130,Loyalty Rewards,Minimal Discount Seekers
590163,Free Cancellation,Business Breeze
590202,Jet Miles Points,Frequent Travellers
590227,1 Extra Bag with VIP Lounge,Elite Flyers
590230,Loyalty Rewards,Minimal Discount Seekers
590379,Jet Miles Points,Frequent Travellers
590394,Loyalty Rewards,Minimal Discount Seekers
590397,20% off on First Booking,High Intent Visitors
590400,Free Cancellation,Business Breeze
590404,Jet Miles Points,Frequent Travellers
590412,Loyalty Rewards,Minimal Discount Seekers
590420,Free Cancellation,Business Breeze
590429,Loyalty Rewards,Minimal Discount Seekers
590434,Free Cancellation,Business Breeze
590442,Free Cancellation,Business Breeze
590468,1 Night with Hotel Meal Free,Long Term Lodgers
590471,Jet Miles Points,Frequent Travellers
590473,Loyalty Rewards,Minimal Discount Seekers
590558,Loyalty Rewards,Minimal Discount Seekers
590659,20% off on First Booking,High Intent Visitors
590697,1 Extra Bag with VIP Lounge,Elite Flyers
590744,Loyalty Rewards,Minimal Discount Seekers
590829,Loyalty Rewards,Minimal Discount Seekers
590843,20% off on First Booking,High Intent Visitors
590905,Jet Miles Points,Frequent Travellers
590922,Loyalty Rewards,Minimal Discount Seekers
590954,Free Cancellation,Business Breeze
590967,Jet Miles Points,Frequent Travellers
590981,Loyalty Rewards,Minimal Discount Seekers
591003,Jet Miles Points,Frequent Travellers
591063,Loyalty Rewards,Minimal Discount Seekers
591097,Free Cancellation,Business Breeze
591155,Loyalty Rewards,Minimal Discount Seekers
591255,Loyalty Rewards,Minimal Discount Seekers
591271,20% off on First Booking,High Intent Visitors
591328,20% off on First Booking,High Intent Visitors
591381,1 Night with Hotel Meal Free,Long Term Lodgers
591433,Jet Miles Points,Frequent Travellers
591478,20% off on First Booking,High Intent Visitors
591582,Free Cancellation,Business Breeze
591593,Early Bird Bonuses,Pre Booked Nomands
591599,Loyalty Rewards,Minimal Discount Seekers
591714,Free Cancellation,Business Breeze
591746,Free Cancellation,Business Breeze
591835,20% off on First Booking,High Intent Visitors
591888,Jet Miles Points,Frequent Travellers
592035,1 Extra Bag with VIP Lounge,Elite Flyers
592079,20% off on First Booking,High Intent Visitors
592082,Loyalty Rewards,Minimal Discount Seekers
592118,20% off on First Booking,High Intent Visitors
592132,1 Extra Bag with VIP Lounge,Elite Flyers
592158,Loyalty Rewards,Minimal Discount Seekers
592221,Loyalty Rewards,Minimal Discount Seekers
592366,Loyalty Rewards,Minimal Discount Seekers
592371,Loyalty Rewards,Minimal Discount Seekers
592372,1 Extra Bag with VIP Lounge,Elite Flyers
592378,20% off on First Booking,High Intent Visitors
592399,Free Cancellation,Business Breeze
592403,1 Night with Hotel Meal Free,Long Term Lodgers
592445,1 Extra Bag with VIP Lounge,Elite Flyers
592491,Jet Miles Points,Frequent Travellers
592598,Jet Miles Points,Frequent Travellers
592707,Loyalty Rewards,Minimal Discount Seekers
592792,Loyalty Rewards,Minimal Discount Seekers
592833,Jet Miles Points,Frequent Travellers
592886,Loyalty Rewards,Minimal Discount Seekers
592929,Loyalty Rewards,Minimal Discount Seekers
592958,20% off on First Booking,High Intent Visitors
593020,Free Cancellation,Business Breeze
593047,20% off on First Booking,High Intent Visitors
593244,Free Cancellation,Business Breeze
593350,Free Cancellation,Business Breeze
593385,Jet Miles Points,Frequent Travellers
593386,Loyalty Rewards,Minimal Discount Seekers
593398,20% off on First Booking,High Intent Visitors
593401,Loyalty Rewards,Minimal Discount Seekers
593494,Loyalty Rewards,Minimal Discount Seekers
593536,Free Cancellation,Business Breeze
593632,Free Cancellation,Business Breeze
593672,1 Extra Bag with VIP Lounge,Elite Flyers
593719,Loyalty Rewards,Minimal Discount Seekers
593786,Loyalty Rewards,Minimal Discount Seekers
593804,Loyalty Rewards,Minimal Discount Seekers
593833,20% off on First Booking,High Intent Visitors
593910,1 Extra Bag with VIP Lounge,Elite Flyers
594000,20% off on First Booking,High Intent Visitors
594027,Loyalty Rewards,Minimal Discount Seekers
594042,Jet Miles Points,Frequent Travellers
594103,Loyalty Rewards,Minimal Discount Seekers
594123,1 Night with Hotel Meal Free,Long Term Lodgers
594146,20% off on First Booking,High Intent Visitors
594188,1 Extra Bag with VIP Lounge,Elite Flyers
594238,Loyalty Rewards,Minimal Discount Seekers
594240,Loyalty Rewards,Minimal Discount Seekers
594406,Jet Miles Points,Frequent Travellers
594410,Early Bird Bonuses,Pre Booked Nomands
594446,1 Night with Hotel Meal Free,Long Term Lodgers
594449,Loyalty Rewards,Minimal Discount Seekers
594503,Loyalty Rewards,Minimal Discount Seekers
594516,20% off on First Booking,High Intent Visitors
594601,Loyalty Rewards,Minimal Discount Seekers
594644,Free Cancellation,Business Breeze
594695,Free Cancellation,Business Breeze
594737,Loyalty Rewards,Minimal Discount Seekers
594824,Loyalty Rewards,Minimal Discount Seekers
594875,20% off on First Booking,High Intent Visitors
594892,Loyalty Rewards,Minimal Discount Seekers
594914,Loyalty Rewards,Minimal Discount Seekers
594948,Loyalty Rewards,Minimal Discount Seekers
594985,Loyalty Rewards,Minimal Discount Seekers
595026,Loyalty Rewards,Minimal Discount Seekers
595087,Free Cancellation,Business Breeze
595122,1 Night with Hotel Meal Free,Long Term Lodgers
595123,Loyalty Rewards,Minimal Discount Seekers
595126,1 Night with Hotel Meal Free,Long Term Lodgers
595171,Loyalty Rewards,Minimal Discount Seekers
595183,20% off on First Booking,High Intent Visitors
595184,Free Cancellation,Business Breeze
595257,Free Cancellation,Business Breeze
595283,Loyalty Rewards,Minimal Discount Seekers
595284,Jet Miles Points,Frequent Travellers
595386,Jet Miles Points,Frequent Travellers
595414,Free Cancellation,Business Breeze
595431,Jet Miles Points,Frequent Travellers
595442,Jet Miles Points,Frequent Travellers
595506,20% off on First Booking,High Intent Visitors
595527,Loyalty Rewards,Minimal Discount Seekers
595587,Free Cancellation,Business Breeze
595624,Loyalty Rewards,Minimal Discount Seekers
595626,Jet Miles Points,Frequent Travellers
595690,20% off on First Booking,High Intent Visitors
595740,Loyalty Rewards,Minimal Discount Seekers
595852,Loyalty Rewards,Minimal Discount Seekers
595861,Loyalty Rewards,Minimal Discount Seekers
595897,20% off on First Booking,High Intent Visitors
595958,Free Cancellation,Business Breeze
596103,Loyalty Rewards,Minimal Discount Seekers
596153,Free Cancellation,Business Breeze
596186,Loyalty Rewards,Minimal Discount Seekers
596220,1 Night with Hotel Meal Free,Long Term Lodgers
596222,Loyalty Rewards,Minimal Discount Seekers
596320,1 Extra Bag with VIP Lounge,Elite Flyers
596329,20% off on First Booking,High Intent Visitors
596335,Loyalty Rewards,Minimal Discount Seekers
596349,20% off on First Booking,High Intent Visitors
596361,1 Night with Hotel Meal Free,Long Term Lodgers
596409,Loyalty Rewards,Minimal Discount Seekers
596442,20% off on First Booking,High Intent Visitors
596505,Jet Miles Points,Frequent Travellers
596559,20% off on First Booking,High Intent Visitors
596611,20% off on First Booking,High Intent Visitors
596732,Loyalty Rewards,Minimal Discount Seekers
596820,Loyalty Rewards,Minimal Discount Seekers
596856,1 Night with Hotel Meal Free,Long Term Lodgers
596863,1 Extra Bag with VIP Lounge,Elite Flyers
597003,Loyalty Rewards,Minimal Discount Seekers
597010,Free Cancellation,Business Breeze
597029,Jet Miles Points,Frequent Travellers
597300,1 Night with Hotel Meal Free,Long Term Lodgers
597410,1 Night with Hotel Meal Free,Long Term Lodgers
597434,Loyalty Rewards,Minimal Discount Seekers
597498,Jet Miles Points,Frequent Travellers
597510,Jet Miles Points,Frequent Travellers
597662,20% off on First Booking,High Intent Visitors
597734,Loyalty Rewards,Minimal Discount Seekers
597836,Free Cancellation,Business Breeze
597878,Loyalty Rewards,Minimal Discount Seekers
597946,Loyalty Rewards,Minimal Discount Seekers
597948,20% off on First Booking,High Intent Visitors
597954,Jet Miles Points,Frequent Travellers
597955,20% off on First Booking,High Intent Visitors
598069,Loyalty Rewards,Minimal Discount Seekers
598075,Loyalty Rewards,Minimal Discount Seekers
598185,1 Night with Hotel Meal Free,Long Term Lodgers
598233,Free Cancellation,Business Breeze
598265,Jet Miles Points,Frequent Travellers
598276,Loyalty Rewards,Minimal Discount Seekers
598306,1 Extra Bag with VIP Lounge,Elite Flyers
598526,20% off on First Booking,High Intent Visitors
598533,Loyalty Rewards,Minimal Discount Seekers
598590,Jet Miles Points,Frequent Travellers
598687,Jet Miles Points,Frequent Travellers
598691,Loyalty Rewards,Minimal Discount Seekers
598692,1 Night with Hotel Meal Free,Long Term Lodgers
598715,Loyalty Rewards,Minimal Discount Seekers
598832,20% off on First Booking,High Intent Visitors
598881,Jet Miles Points,Frequent Travellers
598911,Jet Miles Points,Frequent Travellers
598945,Loyalty Rewards,Minimal Discount Seekers
599065,Loyalty Rewards,Minimal Discount Seekers
599239,Loyalty Rewards,Minimal Discount Seekers
599244,20% off on First Booking,High Intent Visitors
599311,Loyalty Rewards,Minimal Discount Seekers
599335,Jet Miles Points,Frequent Travellers
599348,Jet Miles Points,Frequent Travellers
599437,Jet Miles Points,Frequent Travellers
599454,Loyalty Rewards,Minimal Discount Seekers
599649,Free Cancellation,Business Breeze
599651,20% off on First Booking,High Intent Visitors
599657,20% off on First Booking,High Intent Visitors
599765,1 Night with Hotel Meal Free,Long Term Lodgers
599790,20% off on First Booking,High Intent Visitors
599833,Jet Miles Points,Frequent Travellers
599909,20% off on First Booking,High Intent Visitors
599927,Jet Miles Points,Frequent Travellers
599999,20% off on First Booking,High Intent Visitors
600011,Loyalty Rewards,Minimal Discount Seekers
600018,Jet Miles Points,Frequent Travellers
600057,Loyalty Rewards,Minimal Discount Seekers
600078,Loyalty Rewards,Minimal Discount Seekers
600163,20% off on First Booking,High Intent Visitors
600265,Early Bird Bonuses,Pre Booked Nomands
600287,Loyalty Rewards,Minimal Discount Seekers
600304,Loyalty Rewards,Minimal Discount Seekers
600351,Loyalty Rewards,Minimal Discount Seekers
600395,Free Cancellation,Business Breeze
600444,Jet Miles Points,Frequent Travellers
600515,Free Cancellation,Business Breeze
600561,Loyalty Rewards,Minimal Discount Seekers
600605,Loyalty Rewards,Minimal Discount Seekers
600648,Jet Miles Points,Frequent Travellers
600690,Free Cancellation,Business Breeze
600750,Loyalty Rewards,Minimal Discount Seekers
600796,20% off on First Booking,High Intent Visitors
600833,20% off on First Booking,High Intent Visitors
600842,Loyalty Rewards,Minimal Discount Seekers
600886,Free Cancellation,Business Breeze
600926,Loyalty Rewards,Minimal Discount Seekers
600930,Loyalty Rewards,Minimal Discount Seekers
601094,20% off on First Booking,High Intent Visitors
601104,1 Night with Hotel Meal Free,Long Term Lodgers
601116,Loyalty Rewards,Minimal Discount Seekers
601158,Loyalty Rewards,Minimal Discount Seekers
601282,Loyalty Rewards,Minimal Discount Seekers
601582,1 Night with Hotel Meal Free,Long Term Lodgers
601673,Jet Miles Points,Frequent Travellers
601882,Free Cancellation,Business Breeze
601894,Loyalty Rewards,Minimal Discount Seekers
601917,Jet Miles Points,Frequent Travellers
602120,Jet Miles Points,Frequent Travellers
602190,Loyalty Rewards,Minimal Discount Seekers
602323,1 Extra Bag with VIP Lounge,Elite Flyers
602433,Free Cancellation,Business Breeze
602476,Jet Miles Points,Frequent Travellers
602478,20% off on First Booking,High Intent Visitors
602598,Jet Miles Points,Frequent Travellers
602656,Loyalty Rewards,Minimal Discount Seekers
602734,20% off on First Booking,High Intent Visitors
602748,Jet Miles Points,Frequent Travellers
602769,Jet Miles Points,Frequent Travellers
602793,Loyalty Rewards,Minimal Discount Seekers
602827,Free Cancellation,Business Breeze
602918,Loyalty Rewards,Minimal Discount Seekers
602921,Loyalty Rewards,Minimal Discount Seekers
602925,Jet Miles Points,Frequent Travellers
602946,Free Cancellation,Business Breeze
602953,Free Cancellation,Business Breeze
602962,Jet Miles Points,Frequent Travellers
603033,20% off on First Booking,High Intent Visitors
603053,Free Cancellation,Business Breeze
603100,20% off on First Booking,High Intent Visitors
603160,Free Cancellation,Business Breeze
603221,20% off on First Booking,High Intent Visitors
603278,Free Cancellation,Business Breeze
603296,Loyalty Rewards,Minimal Discount Seekers
603341,20% off on First Booking,High Intent Visitors
603345,Loyalty Rewards,Minimal Discount Seekers
603440,Free Cancellation,Business Breeze
603515,Loyalty Rewards,Minimal Discount Seekers
603592,Loyalty Rewards,Minimal Discount Seekers
603635,Loyalty Rewards,Minimal Discount Seekers
603715,Loyalty Rewards,Minimal Discount Seekers
603809,Loyalty Rewards,Minimal Discount Seekers
603875,Loyalty Rewards,Minimal Discount Seekers
603883,Loyalty Rewards,Minimal Discount Seekers
604136,Loyalty Rewards,Minimal Discount Seekers
604355,1 Extra Bag with VIP Lounge,Elite Flyers
604388,1 Extra Bag with VIP Lounge,Elite Flyers
604592,1 Extra Bag with VIP Lounge,Elite Flyers
604617,1 Night with Hotel Meal Free,Long Term Lodgers
604664,20% off on First Booking,High Intent Visitors
604688,Free Cancellation,Business Breeze
604804,Loyalty Rewards,Minimal Discount Seekers
604840,1 Extra Bag with VIP Lounge,Elite Flyers
604916,20% off on First Booking,High Intent Visitors
604982,Loyalty Rewards,Minimal Discount Seekers
605004,Loyalty Rewards,Minimal Discount Seekers
605096,1 Extra Bag with VIP Lounge,Elite Flyers
605136,20% off on First Booking,High Intent Visitors
605308,20% off on First Booking,High Intent Visitors
605311,Loyalty Rewards,Minimal Discount Seekers
605439,Loyalty Rewards,Minimal Discount Seekers
605494,Loyalty Rewards,Minimal Discount Seekers
605558,Free Cancellation,Business Breeze
605578,20% off on First Booking,High Intent Visitors
605607,1 Extra Bag with VIP Lounge,Elite Flyers
605615,Loyalty Rewards,Minimal Discount Seekers
605619,1 Extra Bag with VIP Lounge,Elite Flyers
605776,Jet Miles Points,Frequent Travellers
605780,Loyalty Rewards,Minimal Discount Seekers
605878,Loyalty Rewards,Minimal Discount Seekers
605943,Early Bird Bonuses,Pre Booked Nomands
605945,Jet Miles Points,Frequent Travellers
606041,Loyalty Rewards,Minimal Discount Seekers
606060,Loyalty Rewards,Minimal Discount Seekers
606094,Jet Miles Points,Frequent Travellers
606161,Loyalty Rewards,Minimal Discount Seekers
606283,Loyalty Rewards,Minimal Discount Seekers
606290,Loyalty Rewards,Minimal Discount Seekers
606333,Free Cancellation,Business Breeze
606362,1 Night with Hotel Meal Free,Long Term Lodgers
606456,20% off on First Booking,High Intent Visitors
606568,Loyalty Rewards,Minimal Discount Seekers
606635,Loyalty Rewards,Minimal Discount Seekers
606648,1 Extra Bag with VIP Lounge,Elite Flyers
606762,1 Extra Bag with VIP Lounge,Elite Flyers
606862,Loyalty Rewards,Minimal Discount Seekers
606930,Jet Miles Points,Frequent Travellers
607017,Free Cancellation,Business Breeze
607028,Free Cancellation,Business Breeze
607152,Free Cancellation,Business Breeze
607197,20% off on First Booking,High Intent Visitors
607270,Loyalty Rewards,Minimal Discount Seekers
607280,Loyalty Rewards,Minimal Discount Seekers
607350,Free Cancellation,Business Breeze
607524,20% off on First Booking,High Intent Visitors
607626,20% off on First Booking,High Intent Visitors
607706,Loyalty Rewards,Minimal Discount Seekers
607799,Loyalty Rewards,Minimal Discount Seekers
607931,Jet Miles Points,Frequent Travellers
607949,1 Night with Hotel Meal Free,Long Term Lodgers
607998,Loyalty Rewards,Minimal Discount Seekers
608039,Loyalty Rewards,Minimal Discount Seekers
608086,1 Extra Bag with VIP Lounge,Elite Flyers
608287,Free Cancellation,Business Breeze
608296,Free Cancellation,Business Breeze
608343,Loyalty Rewards,Minimal Discount Seekers
608478,1 Night with Hotel Meal Free,Long Term Lodgers
608520,Free Cancellation,Business Breeze
608521,Loyalty Rewards,Minimal Discount Seekers
608629,Jet Miles Points,Frequent Travellers
608725,Loyalty Rewards,Minimal Discount Seekers
608727,Jet Miles Points,Frequent Travellers
608764,Loyalty Rewards,Minimal Discount Seekers
608786,20% off on First Booking,High Intent Visitors
608820,1 Night with Hotel Meal Free,Long Term Lodgers
608823,Early Bird Bonuses,Pre Booked Nomands
608860,Loyalty Rewards,Minimal Discount Seekers
608866,Loyalty Rewards,Minimal Discount Seekers
608970,20% off on First Booking,High Intent Visitors
609051,Loyalty Rewards,Minimal Discount Seekers
609102,1 Extra Bag with VIP Lounge,Elite Flyers
609167,Jet Miles Points,Frequent Travellers
609221,Loyalty Rewards,Minimal Discount Seekers
609228,Jet Miles Points,Frequent Travellers
609230,Loyalty Rewards,Minimal Discount Seekers
609236,Free Cancellation,Business Breeze
609240,Free Cancellation,Business Breeze
609243,Loyalty Rewards,Minimal Discount Seekers
609262,Free Cancellation,Business Breeze
609393,Jet Miles Points,Frequent Travellers
609413,Free Cancellation,Business Breeze
609673,Jet Miles Points,Frequent Travellers
609683,20% off on First Booking,High Intent Visitors
609720,Loyalty Rewards,Minimal Discount Seekers
609763,20% off on First Booking,High Intent Visitors
609800,Loyalty Rewards,Minimal Discount Seekers
609817,Jet Miles Points,Frequent Travellers
609838,20% off on First Booking,High Intent Visitors
609868,Free Cancellation,Business Breeze
610144,Jet Miles Points,Frequent Travellers
610226,Loyalty Rewards,Minimal Discount Seekers
610280,20% off on First Booking,High Intent Visitors
610294,Loyalty Rewards,Minimal Discount Seekers
610306,Jet Miles Points,Frequent Travellers
610338,Loyalty Rewards,Minimal Discount Seekers
610395,Loyalty Rewards,Minimal Discount Seekers
610474,Free Cancellation,Business Breeze
610482,Free Cancellation,Business Breeze
610492,Loyalty Rewards,Minimal Discount Seekers
610530,20% off on First Booking,High Intent Visitors
610670,Free Cancellation,Business Breeze
610763,Loyalty Rewards,Minimal Discount Seekers
610793,Loyalty Rewards,Minimal Discount Seekers
610806,Free Cancellation,Business Breeze
610905,20% off on First Booking,High Intent Visitors
610909,Loyalty Rewards,Minimal Discount Seekers
611031,20% off on First Booking,High Intent Visitors
611065,Free Cancellation,Business Breeze
611087,Loyalty Rewards,Minimal Discount Seekers
611126,Loyalty Rewards,Minimal Discount Seekers
611177,Loyalty Rewards,Minimal Discount Seekers
611251,Jet Miles Points,Frequent Travellers
611350,Loyalty Rewards,Minimal Discount Seekers
611371,Jet Miles Points,Frequent Travellers
611583,Loyalty Rewards,Minimal Discount Seekers
611839,Jet Miles Points,Frequent Travellers
611852,Loyalty Rewards,Minimal Discount Seekers
611887,Loyalty Rewards,Minimal Discount Seekers
611954,Jet Miles Points,Frequent Travellers
612002,Free Cancellation,Business Breeze
612128,1 Extra Bag with VIP Lounge,Elite Flyers
612175,1 Extra Bag with VIP Lounge,Elite Flyers
612220,1 Extra Bag with VIP Lounge,Elite Flyers
612226,20% off on First Booking,High Intent Visitors
612236,Free Cancellation,Business Breeze
612562,1 Extra Bag with VIP Lounge,Elite Flyers
612685,Loyalty Rewards,Minimal Discount Seekers
612797,Loyalty Rewards,Minimal Discount Seekers
612812,20% off on First Booking,High Intent Visitors
612976,20% off on First Booking,High Intent Visitors
613164,1 Night with Hotel Meal Free,Long Term Lodgers
613252,20% off on First Booking,High Intent Visitors
613275,Loyalty Rewards,Minimal Discount Seekers
613383,1 Extra Bag with VIP Lounge,Elite Flyers
613386,20% off on First Booking,High Intent Visitors
613442,Free Cancellation,Business Breeze
613655,Loyalty Rewards,Minimal Discount Seekers
613874,Free Cancellation,Business Breeze
613921,Loyalty Rewards,Minimal Discount Seekers
613941,Free Cancellation,Business Breeze
614033,Loyalty Rewards,Minimal Discount Seekers
614092,20% off on First Booking,High Intent Visitors
614111,Loyalty Rewards,Minimal Discount Seekers
614165,Free Cancellation,Business Breeze
614311,Loyalty Rewards,Minimal Discount Seekers
614412,Loyalty Rewards,Minimal Discount Seekers
614549,Loyalty Rewards,Minimal Discount Seekers
614595,20% off on First Booking,High Intent Visitors
614632,Loyalty Rewards,Minimal Discount Seekers
614668,Loyalty Rewards,Minimal Discount Seekers
614748,Loyalty Rewards,Minimal Discount Seekers
614793,Loyalty Rewards,Minimal Discount Seekers
614814,20% off on First Booking,High Intent Visitors
614828,Loyalty Rewards,Minimal Discount Seekers
614846,20% off on First Booking,High Intent Visitors
