"gender","age","married","has_children","home_country","user_id","median_page_clicks","num_sessions","median_session_duration_seconds","total_booked_trips","num_cancelled_trips","num_no_booking","num_not_completed_trips","num_completed_trips","num_round_trip_flights","num_one_way_flights","total_flights_booked","total_hotels_booked","median_flight_discount_amount","median_flight_base_price","median_flight_spent","median_hotel_spent","median_hotel_discount_amount","median_checked_bags","median_seats_booked","median_rooms","median_days_until_departure","median_days_until_checkin","median_days_stay_flight","median_night_stay_hotel","num_times_travelled_from_homeairport","num_times_travelled_to_homeairport","num_times_travelled_from_outside_homeairport","num_times_expensive_hotel_booked","num_times_expensive_flight_booked","num_weekend_trip","num_holiday_season_trip","avg_distance_flown"
"F","43","false","true","usa","580460","8","8","60","3","0","5","0","3","1","2","4","2","0.05","256.68","255.8255","363","","0","1","1","6.565277777777778","6.561182378472222","3","5","3","0","0","0","0","0","0","1832.5629169480308"
"F","47","false","false","usa","580515","15","9","113","3","0","6","0","3","3","","6","3","0.1","520.55","442.4675","918","","1","1","1","9.2971875","9.5096046875","6","4","3","0","0","0","0","0","0","2410.5361813137156"
"F","43","false","true","canada","580578","16","9","115","4","0","5","0","4","4","","8","4","","534.9300000000001","534.9300000000001","252.5","","0","1","1","7.047447916666667","7.264815885416667","3","1.5","4","0","0","0","0","0","1","2802.4412297407043"
"F","38","false","false","usa","580611","16","8","121","4","0","4","0","4","3","1","7","3","","378.04499999999996","378.04499999999996","352","0.1","0","1","1","5.59744212962963","4.858434606481482","4","3","4","0","0","0","0","0","1","2619.519362823649"
"F","68","true","false","canada","580622","7","8","54.5","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","52","true","false","usa","580626","9","9","69","3","0","6","0","3","3","","6","2","","708.42","708.42","444.5","0.07500000000000001","0","1","1","6.528252314814814","6.290832204861111","7","4.5","3","0","0","0","0","0","0","3430.323788828122"
"F","46","false","false","canada","580658","15","8","111","3","0","5","0","3","3","","6","3","","128.75","128.75","251.1","0.1","0","1","1","5.412268518518519","5.5307841435185185","4","3","3","0","0","0","0","0","0","1299.5646769866146"
"F","72","true","false","usa","580895","8.5","8","63","2","0","6","0","2","","","0","2","","","","985","0.1","","","2","","16.622627314814814","","5","0","0","0","0","0","0","0",""
"F","54","true","false","usa","580902","6","9","45","2","0","7","0","2","2","","4","2","","28.555","28.555","726","","0","1","1","6.378130787037037","6.469308391203704","5","3.5","2","0","0","0","0","0","0","151.1912589647484"
"F","41","true","true","canada","580944","12.5","8","94.5","3","0","5","0","3","2","","4","2","","397.65999999999997","397.65999999999997","913.7","0.2","0.5","1","1","4.936174768518518","6.376920949074074","2.5","6.5","2","0","0","1","0","0","0","2021.6801607141651"
"M","44","false","false","canada","580971","9","9","69","2","0","7","0","2","2","","4","2","","421.235","421.235","963","","0","1","1","8.769641203703703","8.966655266203704","6","5","2","0","0","0","0","0","0","2114.2072207008914"
"F","45","false","false","usa","581005","18.5","8","137.5","5","0","3","0","5","4","1","9","4","","429.59","429.59","474.5","","0","1","1","8.140706018518518","8.787459375000001","4.5","3.5","5","0","0","0","0","0","1","2575.8937346917933"
"F","27","true","true","usa","581085","21.5","8","160","4","1","3","0","3","3","","6","3","","394.7","394.7","197","0.1","0","1","1","6.565451388888889","6.853565972222222","2","1","3","0","0","0","0","0","1","2224.34096000468"
"F","43","false","false","usa","581086","9","8","66","1","0","7","0","1","1","","2","1","0.1","2198.61","5936.247","777.6","0.2","0","3","3","4.345474537037037","4.64719693287037","4","2","1","0","0","0","0","0","0","4471.898291000603"
"M","32","false","false","usa","581091","18","8","133","4","0","4","0","4","4","","8","4","","449.265","449.265","298.5","0.1","0.5","1","1","9.78748263888889","9.99803732638889","3","2","4","0","0","0","0","0","1","2350.3675902763707"
"F","44","true","true","usa","581110","6.5","8","50.5","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"O","45","true","true","usa","581111","21","8","152","4","0","4","0","4","4","","8","3","0.1","371.21","371.21","204","0.1","0.5","1","1","4.803721064814814","5.1158132523148145","3","2","4","0","0","0","0","0","2","2069.5248504238994"
"F","41","false","false","canada","581120","22","8","163.5","3","1","4","0","2","2","","4","2","","469.21000000000004","469.21000000000004","221","","1","1","1","6.1231076388888885","6.34544357638889","3","2.5","2","0","0","0","0","0","0","2497.7962940431116"
"M","36","false","true","usa","581239","8","8","60.5","2","0","6","0","2","2","","4","1","","266.145","266.145","225","","1","1","1","6.836458333333333","7.733589409722223","4","5","2","0","0","0","0","0","1","1433.64685497881"
"F","49","true","false","usa","581269","16","8","122.5","4","0","4","0","4","4","","8","4","","699.4300000000001","699.4300000000001","463","","0","1","1","7.97228587962963","8.257385619212963","3","1.5","4","0","0","2","0","0","1","4160.80297323895"
"F","31","false","false","usa","581307","6","9","45","3","0","6","0","3","2","","4","3","","480.64","480.64","462","0.1","0","1","1","6.3036111111111115","6.928523148148148","3.5","2","2","0","0","0","0","0","0","2722.6151467525924"
"F","25","false","false","canada","581343","5","8","38","2","1","5","0","1","1","","2","1","","878.09","878.09","924","","1","1","1","6.937418981481481","7.274067939814815","4","3","1","0","0","1","0","0","0","4693.282717588382"
"F","32","false","false","usa","581365","10","8","73","1","0","7","0","1","1","","2","1","","287.72","287.72","378","","2","1","1","8.503125","8.672216145833334","3","2","1","0","0","0","0","0","0","1626.5575594053205"
"F","51","true","true","canada","581385","8","8","58.5","1","0","7","0","1","","","0","1","0.1","","","932","","","","1","","8.724363425925926","","4","0","0","0","0","0","0","0",""
"F","26","false","false","usa","581388","10","8","72","1","0","7","0","1","1","","2","1","0.05","445.88","423.586","364","","1","1","1","5.594270833333333","5.807810416666666","8","7","1","0","0","0","0","0","0","2511.7156771344617"
"F","38","false","true","usa","581409","12","8","89","3","0","5","0","3","3","","6","2","0.1","242.72","242.72","726","","0","1","1","8.952152777777778","7.876244791666666","4","2.5","3","0","0","0","0","0","0","1771.0104223103838"
"F","48","false","false","usa","581412","12.5","8","94","2","0","6","0","2","2","","4","2","","255.21999999999997","255.21999999999997","649.5","","1","1","1","8.430260416666666","8.588287239583334","4","3","2","0","0","1","0","0","1","1420.360086939767"
"M","40","true","false","usa","581438","14.5","8","106.5","3","0","5","0","3","3","","6","3","0.05","603.37","674.215","531","","1","1","1","8.983935185185185","9.131319039351851","5","4","3","0","0","0","0","0","1","1963.748305120479"
"F","18","false","false","usa","581461","6","8","45.5","1","0","7","0","1","","","0","1","","","","302","","","","2","","8.220717592592592","","1","0","0","0","0","0","0","0",""
"F","18","false","false","usa","581491","10","9","73","3","1","5","0","2","1","","2","2","","380.41","380.41","915","","0","1","1","9.715104166666666","15.585189496527779","6","5","1","0","0","0","0","0","0","2118.0906385799485"
"F","37","true","false","usa","581527","11","9","80","5","0","4","0","5","4","","8","4","0.25","411.005","411.005","507.5","0.05","0","1","1","7.773391203703704","7.454727372685185","4","3","4","0","0","0","0","0","1","2473.414712835094"
"M","38","true","false","usa","581577","11.5","8","84.5","2","0","6","0","2","2","","4","2","","440.15500000000003","440.15500000000003","148.5","","0.5","1","1","7.594236111111111","7.805809809027778","2","1","2","0","0","0","0","0","1","2603.618426787844"
"F","17","false","true","canada","581595","9","9","65","0","0","9","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","52","true","false","usa","581666","9.5","8","74","3","0","5","0","3","3","","6","3","","645.31","645.31","1421","","0","1","1","7.788113425925926","8.07302019675926","8","7","3","0","0","0","0","0","2","3636.8797399767477"
"F","20","false","true","canada","581679","15","8","109","1","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","58","true","true","usa","581685","16.5","8","124.5","1","0","7","0","1","1","","2","1","","398.57","398.57","89","","1","1","1","9.835150462962963","10.037712962962964","2","1","1","0","0","0","0","0","1","2180.6802248198715"
"F","43","false","false","canada","581721","19.5","8","143","5","0","3","0","5","4","1","9","5","","376.75","376.75","588","","0","1","1","6.79537037037037","6.956849537037037","7.5","5","5","0","0","0","0","0","2","2218.1811418157754"
"F","68","false","false","usa","581729","8.5","10","62.5","1","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","56","true","true","canada","581770","12","8","90","2","0","6","0","2","1","","2","2","","490.36","490.36","541","","0","1","1","7.59380787037037","11.873320688657408","3","4","1","0","0","0","0","0","0","2639.1113848520586"
"F","39","false","false","usa","581835","18.5","8","137.5","5","0","3","0","5","4","","8","5","0.15","296.74","364.77","562","0.05","1","1","1","10.419855324074074","10.298442476851852","4","3","4","0","0","1","0","0","2","1340.3857803740357"
"F","47","true","false","usa","581858","18","8","131.5","2","0","6","0","2","2","","4","1","","507.965","507.965","46.75","0.15","0.5","1","1","9.83738425925926","12.281935011574074","2.5","1","2","0","0","0","0","0","0","2614.661865699592"
"F","54","true","false","usa","581901","17","8","123","5","0","3","0","5","4","","8","4","0.2","329.575","305.14225","371.5","","0","1","1","8.522054398148148","8.710825752314815","2.5","1.5","4","0","0","2","0","0","1","1873.806354321499"
"F","18","false","false","usa","582002","11.5","8","86","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","64","true","true","usa","582011","14.5","8","107","4","0","4","0","4","4","","8","4","0.15","410.425","366.78700000000003","245","","1","1","1","6.959866898148148","7.158757523148148","2.5","1","4","0","0","1","0","0","1","2039.494120091742"
"F","29","false","false","usa","582038","17","9","126","2","0","7","0","2","2","","4","2","","1186.18","2963.83","1086","","2.5","2","2","6.439913194444444","6.697054079861111","4.5","3.5","2","0","0","0","0","0","2","3510.9688050170134"
"F","68","true","false","usa","582190","6.5","8","50","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","31","false","true","canada","582227","14.5","8","108.5","4","0","4","0","4","3","","6","3","0.125","576.08","548.5815","630","","0","1","1","5.751828703703704","6.026358912037037","5","5","3","0","0","1","0","0","0","3233.7453947075373"
"F","41","true","false","usa","582241","4","8","31","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","50","false","false","usa","582254","19","8","140.5","4","0","4","0","4","3","1","7","3","","228.34","228.34","308","","0.5","1","1","6.582800925925926","7.025850231481481","4","2","4","0","0","1","0","0","0","1569.9387602789327"
"F","56","false","false","usa","582319","20.5","8","154.5","4","0","4","0","4","4","","8","4","","472.26","472.26","337.6","0.15","1","1","1","8.647667824074073","8.83622745949074","4.5","3","4","0","0","0","0","0","1","6127.9095544777765"
"F","58","true","false","canada","582320","8","9","60","2","0","7","0","2","1","","2","2","","653.76","653.76","612","","0","1","1.5","9.501712962962962","10.501464699074074","4","3.5","1","0","0","0","0","0","0","3739.589951281529"
"F","45","true","false","usa","582326","19","8","138","4","0","4","0","4","4","","8","4","","77.205","77.205","323.5","","1","1","1","7.08525462962963","7.273868952546296","2.5","1.5","4","0","0","1","0","0","2","1159.2184677867367"
"F","43","true","false","usa","582333","20.5","8","150.5","4","0","4","0","4","3","","6","3","0.1","364.8","364.8","1014","0.15","1","1","1","5.857094907407407","5.813802025462963","4","3","3","0","0","0","0","0","1","1676.196476775919"
"F","35","false","false","usa","582343","17.5","8","132","2","0","6","0","2","1","1","3","2","","489.575","489.575","269.5","","1","1","1","7.5973090277777775","7.883606423611111","4","1.5","2","0","0","0","0","0","1","4219.177009498394"
"F","33","false","true","usa","582446","17","8","162","3","1","4","0","2","1","","2","2","","387.75","387.75","400.75","0.1","1","1","1","10.57349537037037","9.665528038194445","1","3","1","0","0","0","0","0","0","2066.8201567301207"
"F","41","true","false","usa","582482","14","9","104","2","0","7","0","2","1","","2","2","","584.72","584.72","196","","1","1","1.5","10.708506944444444","6.6164524016203705","4","2.5","1","0","0","0","0","0","0","3243.5537143375996"
"F","39","true","true","usa","582484","14","8","103","3","0","5","0","3","3","","6","3","","197.48","197.48","156","","1","1","1","6.878402777777778","7.0173230902777775","3","1","3","0","0","1","0","0","0","1125.6120302931395"
"F","41","true","true","usa","582577","7","9","52","3","0","6","0","3","3","","6","3","","381.9","381.9","177","","1","1","1","7.561550925925926","7.780927604166667","2","1","3","0","0","0","0","0","1","2245.091082877043"
"F","89","true","false","usa","582586","5","8","37.5","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","51","false","false","usa","582636","12","9","86","2","0","7","0","2","2","","4","2","","299.275","299.275","385.5","","1","1","1","8.190104166666668","8.364295833333333","2.5","1.5","2","0","0","0","0","0","1","1707.5659689059976"
"F","54","true","true","usa","582664","9","8","66","1","0","7","0","1","1","","2","1","","933.5","933.5","1029","","0","1","1","11.063912037037037","11.396479224537037","5","3","1","0","0","1","0","0","1","4145.085011188887"
"F","48","true","true","usa","582723","19","9","142","4","0","5","0","4","4","","8","4","0.05","729.77","729.77","228","0.15","0","1","1","8.665219907407408","8.955084490740742","2.5","1","4","0","0","0","0","0","1","3539.3950520014578"
"F","62","true","true","usa","582729","8","8","59","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","43","true","false","usa","582768","19","8","143","5","0","3","0","5","5","","10","4","","223.55","223.55","583","","0","1","1","8.450844907407408","9.386188744212964","3","2.5","5","0","0","1","0","0","1","3285.885279093754"
"F","54","false","true","usa","582785","18","8","133.5","6","0","2","0","6","6","","12","6","0.05","557.52","542.93975","287","","0","1","1","6.562731481481482","6.751561950231482","3.5","2","6","0","0","0","0","0","1","2657.226518488356"
"F","25","false","false","canada","582796","13","9","97","1","0","8","0","1","","","0","1","","","","5838","","","","2","","17.20652777777778","","21","0","0","0","0","0","0","0",""
"F","51","true","false","usa","582801","15.5","8","136.5","3","1","4","0","2","2","","4","2","0.1","195.82999999999998","182.9765","869","","0.5","1","1","8.380671296296295","8.518516608796297","6","4","2","0","0","0","0","0","0","1032.882589562039"
"F","31","false","false","usa","582828","9","8","66.5","3","0","5","0","3","3","","6","1","","384.33","384.33","1497.6","0.1","1","1","1","7.692164351851852","5.98583130787037","3","2","3","0","0","1","0","0","0","2370.319698648665"
"F","43","false","false","usa","582833","12.5","8","92.5","2","0","6","1","2","2","","4","1","","418.5","1674","668","","0.5","4","4","5.616359953703704","7.1306115740740745","1.5","1","2","0","0","0","0","0","0","604.6675994758893"
"F","24","false","false","canada","582903","9","9","69","1","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","46","false","false","usa","582979","24","9","174","6","0","3","0","6","6","","12","5","0.1","457.17499999999995","457.17499999999995","348","0.1","0.5","1","1","6.084259259259259","6.689019328703703","4.5","2","6","0","0","0","0","0","2","2572.6611424448593"
"F","40","false","false","usa","582995","14","8","101.5","4","0","4","0","4","3","","6","3","0.2","329.65","329.65","600","","0","1","1","8.765671296296297","7.618547800925926","3","4","3","0","0","0","0","0","1","1490.2857943476636"
"F","43","true","true","usa","583016","11.5","8","85","1","0","7","0","1","1","","2","1","","42.69","42.69","126","","0","1","1","8.271238425925926","8.36754519675926","4","2","1","0","0","0","0","0","0","249.5869255808178"
"F","53","true","false","usa","583023","21","8","154.5","3","0","5","0","3","2","","4","3","","103.315","103.315","730","0.05","0.5","1","1","5.121180555555556","5.953213541666667","2","2","2","0","0","2","0","0","2","593.6176252594944"
"M","45","true","false","usa","583038","15.5","8","114.5","3","0","5","0","3","2","1","5","2","0.1","185.05","166.545","391.5","","1","1","1","5.755162037037037","5.4316929108796295","7.5","2.5","3","0","0","0","0","0","0","1062.7203718989451"
"F","42","false","false","usa","583052","18.5","8","135","4","0","4","0","4","4","","8","4","0.175","375.15999999999997","311.65425","463.25","0.125","1","1","1","4.363252314814815","4.540089293981481","4.5","3.5","4","0","0","0","0","0","0","1841.8891420965515"
"F","26","false","true","usa","583070","12","8","88.5","3","0","5","0","3","3","","6","1","","615.14","615.14","1050","0.15","1","1","1","7.580983796296296","8.829383969907408","3","2","3","0","0","1","0","0","1","2370.1329283375103"
"F","46","true","true","usa","583087","16","8","119","3","0","5","0","3","3","","6","3","","226.01","226.01","495","0.05","0","1","1","8.308784722222223","8.451885243055555","6","4","3","0","0","0","0","0","0","1154.7680801081697"
"F","53","true","true","usa","583120","9","8","68","2","1","5","0","1","1","","2","1","","796.57","796.57","573","","1","1","1","6.554803240740741","6.848941782407407","4","3","1","0","0","0","0","0","0","4175.732793161223"
"F","34","false","false","usa","583134","14","8","105.5","1","0","7","0","1","1","","2","1","0.05","205.85","195.5575","231","","1","1","1","4.381064814814815","4.5219538773148145","1","1","1","0","0","0","0","0","0","1096.891844922722"
"F","21","false","true","usa","583166","11","9","82","1","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","21","false","false","usa","583190","12","8","90","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","40","true","false","usa","583200","11","8","81.5","2","0","6","0","2","2","","4","1","0.1","556.805","522.328","648","0.25","1","1","1","7.95869212962963","4.651717881944444","4.5","4","2","0","0","0","0","0","0","3235.1705049839284"
"F","54","true","true","usa","583297","18.5","8","136","4","0","4","0","4","4","","8","4","0.05","599.595","582.496","450","","0.5","1","1","9.472442129629629","9.729193084490742","4.5","2.5","4","0","0","0","0","0","2","3270.7618289270927"
"F","18","false","true","usa","583335","16.5","8","124","2","0","6","0","2","2","","4","2","","709.845","1139.9650000000001","168.15","0.05","0.5","1.5","1.5","7.592673611111111","7.815968923611111","2","1","2","0","0","0","0","0","0","2694.709487495534"
"F","36","false","true","usa","583336","11","9","81","2","0","7","0","2","1","","2","2","","280.75","280.75","898","","0","1","1","5.183935185185185","13.78131886574074","3","6","1","0","0","0","0","0","0","1468.429041320076"
"F","66","false","false","usa","583342","11.5","8","87","2","0","6","0","2","","","0","2","","","","715.3","0.05","","","1","","5.717407407407407","","7","0","0","0","0","0","0","0",""
"F","34","false","false","usa","583446","12","8","88.5","4","0","4","0","4","3","","6","4","0.1","1028.56","2057.12","1491","","0","2","2","8.764907407407408","9.67715011574074","4","3","3","0","0","1","0","0","1","3636.4242096890484"
"F","22","false","true","usa","583454","16","8","118.5","1","0","7","0","1","1","","2","1","","232.56","232.56","123","","1","1","1","9.383206018518518","9.542031539351852","3","1","1","0","0","0","0","0","0","1496.6345240619632"
"F","36","true","false","usa","583483","11","8","81","1","0","7","0","1","1","","2","1","0.2","654.42","523.536","280","","0","1","1","4.447685185185185","4.732802893518518","3","2","1","0","0","0","0","0","0","3754.709897244489"
"F","45","true","false","usa","583486","18","9","131","4","0","5","0","4","4","","8","4","","441.885","441.885","350.5","","1","1","1","7.984484953703705","8.179050318287036","4","2.5","4","0","0","0","0","0","1","2279.4292980664477"
"M","24","false","false","usa","583490","4.5","8","34.5","1","0","7","0","1","","","0","1","","","","1290","","","","1","","3.0956828703703705","","6","0","0","0","0","0","0","0",""
"F","49","false","false","canada","583499","20","8","144.5","3","0","5","0","3","3","","6","3","0.05","480.46","456.437","387.6","0.07500000000000001","1","1","1","8.637060185185184","8.847445601851852","3","2","3","0","0","0","0","0","0","2378.8241594096817"
"F","31","false","true","usa","583526","9","9","66","3","0","6","0","3","2","","4","3","0.25","534.99","534.99","183","","0.5","1","1","10.15933449074074","12.835274421296296","3","3","2","0","0","0","0","0","2","3060.3203310900835"
"F","39","false","true","usa","583612","16","9","119","4","0","5","0","4","4","","8","3","","159.155","159.155","954","","0.5","1","1","7.889646990740741","8.86811400462963","4","3","4","0","0","1","1","0","2","4906.287734859124"
"F","55","false","true","usa","583623","12.5","8","92.5","1","0","7","0","1","1","","2","1","","633.95","633.95","426","","0","1","1","8.575497685185185","8.84294195601852","4","3","1","0","0","0","0","0","0","3835.207422381674"
"F","48","true","false","usa","583664","9","9","68","2","0","7","0","2","2","","4","2","","164.66500000000002","164.66500000000002","120","","0.5","1","1","6.759490740740741","6.891739438657407","2","1","2","0","0","0","0","0","0","912.496328002083"
"F","37","false","true","usa","583759","9.5","8","70","2","0","6","0","2","1","","2","2","","115.02","115.02","905","","0","1","1","7.910752314814815","5.430817274305555","3","5","1","0","0","0","0","0","0","646.321743577697"
"F","44","false","true","usa","583764","11.5","8","87.5","2","0","6","0","2","2","","4","2","","1999.26","6723.494999999999","1915.5","","2.5","2.5","2.5","9.228292824074074","9.549586574074073","4.5","3","2","0","0","1","0","0","1","4977.278795502198"
"M","48","false","false","usa","583931","16","8","119","3","0","5","0","3","1","1","3","3","","50.535","50.535","259","0.1","0.5","1","1","7.394380787037037","6.060871527777778","6","4","2","0","0","0","0","0","1","520.2599347278554"
"F","27","false","false","usa","583955","9","8","69","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","38","true","false","usa","583976","7","8","53.5","2","0","6","0","2","2","","4","2","0.05","214.095","212.431","673.65","0.1","0","1","1","7.515173611111111","7.6734736111111115","4","3","2","0","0","0","0","0","0","1523.6708061763504"
"F","17","false","false","canada","584001","8.5","8","62.5","1","0","7","0","1","1","","2","1","","782.65","1565.3","556","","1","2","2","9.826122685185185","10.026494560185185","2","1","1","0","0","0","0","0","1","2106.712038485346"
"F","47","true","true","usa","584012","10","8","75","2","0","6","0","2","2","","4","2","","265.9","265.9","321","","1","1","1","8.730202546296297","8.897800202546296","4.5","3","2","0","0","0","0","0","0","1696.3518442767804"
"F","53","true","true","usa","584030","25","8","184","4","0","4","0","4","4","","8","4","0.25","310.605","299.45","242.5","","0.5","1","1","6.5471759259259255","6.73862879050926","2.5","1","4","0","0","0","0","0","0","1930.2818750925583"
"F","39","false","false","usa","584034","11.5","8","86.5","3","0","5","0","3","3","","6","3","","219.56","219.56","362","0.15","1","1","1","9.56775462962963","9.734608159722223","3","2","3","0","0","1","0","0","0","1992.4724666106952"
"F","36","false","true","usa","584115","10.5","8","79","3","1","4","0","2","","","0","2","0.05","","","583","","","","1.5","","8.974629629629629","","3.5","0","0","0","0","0","0","0",""
"F","40","false","true","usa","584134","16.5","8","119","2","0","6","0","2","2","","4","2","","577.625","577.625","431","","0","1","1","5.839988425925926","6.096619155092593","2.5","1.5","2","0","0","1","0","0","1","3452.6223809503977"
"F","48","true","true","usa","584185","7.5","8","55.5","1","0","7","0","1","1","","2","1","","127.09","127.09","73.8","0.1","2","1","1","7.747314814814815","7.869825231481482","2","1","1","0","0","0","0","0","0","765.3845678669899"
"F","52","false","false","usa","584217","6","8","45","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","56","false","true","usa","584241","4","8","29.5","2","0","6","0","2","","","0","2","","","","980","","","","2","","3.7255266203703705","","3","0","0","0","0","0","0","0",""
"F","39","false","false","canada","584247","9","8","65","3","0","5","0","3","3","","6","3","","525.66","525.66","528","","1","1","1","8.517731481481482","8.766111689814815","1","1","3","0","0","2","0","0","0","2746.8307285087667"
"F","37","false","false","usa","584288","19","9","138","5","0","4","0","5","4","1","9","5","0.125","308.54","294.27","361","0.1","1","1","1","9.560208333333334","9.810995833333333","3.5","3","5","0","0","1","0","0","1","2266.164484600805"
"F","35","false","false","usa","584423","5","8","36.5","2","0","6","0","2","2","","4","2","","278.44","278.44","218.675","0.05","0","1","1","4.76824074074074","4.929532407407407","3.5","2","2","0","0","0","0","0","1","1529.7582040388272"
"F","37","true","true","usa","584459","7.5","8","57.5","2","0","6","0","2","1","","2","2","","346.13","346.13","1928","","1","1","1","9.175601851851852","8.524492303240741","11","6.5","1","0","0","1","0","0","1","1970.6474458945272"
"F","50","false","false","usa","584525","21.5","8","158","7","0","1","0","7","6","","12","5","0.1","122.875","119.975","1062","0.175","0.5","1","1","7.547528935185185","7.685040972222223","4.5","6","6","0","0","0","0","0","2","1294.8908239566906"
"F","43","true","true","usa","584530","21","8","154","4","0","4","0","4","4","","8","4","0.125","798.9549999999999","1179.8795","1432","0.1","1","1.5","1.5","6.233032407407407","6.4678943865740735","8","6","4","0","0","0","0","0","1","2858.4403691415955"
"M","44","true","true","usa","584531","4.5","8","35","2","0","6","0","2","2","","4","2","0.1","227.675","208.698","1523","","0.5","1","1","8.133715277777778","8.28739704861111","3.5","2.5","2","0","0","1","0","0","0","1416.806234586415"
"F","49","true","false","usa","584537","16.5","8","125","5","0","3","0","5","4","","8","4","","161.51999999999998","161.51999999999998","221","0.2","0","1","1","6.026128472222222","6.608133449074074","2.5","1","4","0","0","2","0","0","1","1266.8784138933017"
"F","55","false","false","usa","584549","14","11","99","4","1","6","0","3","1","1","3","3","0.3","160.415","112.2905","366","","0.5","1","1","8.128616898148149","7.745632523148148","3","2","2","0","0","1","0","0","0","1241.1862451827917"
"F","41","false","false","usa","584591","11","8","81","3","0","5","0","3","2","1","5","3","","97","97","119","","1","1","1","5.592129629629629","5.705825983796296","1.5","1","3","0","0","0","0","0","1","790.1954276269258"
"M","50","true","false","usa","584666","19","9","137","4","0","5","0","4","3","","6","4","","184.42","184.42","492","","2","1","1","6.768125","6.671388078703703","4","3","3","0","0","0","0","0","1","744.1437786962664"
"F","65","true","false","usa","584787","13","9","97","3","1","5","0","2","","","0","2","0.1","","","1938","","","","1.5","","19.10386574074074","","9.5","0","0","0","0","0","0","0",""
"F","56","true","true","usa","584843","14","9","107","2","1","6","0","1","1","","2","1","","711.6","711.6","102","","0","1","1","13.204976851851852","13.492891956018518","1","1","1","0","0","0","0","0","0","4154.468710785126"
"F","43","false","false","usa","584844","15","8","112","3","0","5","0","3","3","","6","3","0.15","203.34","203.34","267","","0","1","1","7.41369212962963","7.525295254629629","4","3","3","0","0","0","0","0","1","1936.366316597312"
"F","40","true","false","usa","584875","19","8","141.5","3","0","5","0","3","3","","6","3","","616.64","616.64","1024","","1","1","1","7.979548611111111","8.244882986111111","5","4","3","0","0","1","0","0","1","3611.351371150136"
"F","37","false","false","usa","584912","15","8","111.5","4","0","4","0","4","4","","8","3","","543.05","543.05","148","0.1","0.5","1","1","6.464716435185185","8.560465046296295","4.5","1","4","0","0","1","0","0","1","2834.628962001797"
"M","46","false","false","usa","584977","14","8","105.5","3","0","5","0","3","3","","6","3","0.05","442.79","442.79","436","","0","1","1","9.435787037037038","9.540689641203704","5","4","3","0","0","1","0","0","1","1934.6618526184482"
"F","56","true","false","usa","584998","22","8","161.5","4","0","4","0","4","2","","4","4","0.1","313.195","313.195","680.5","0.1","1.5","1","1","8.429340277777778","8.596350694444444","7","6","2","0","0","0","0","0","1","1644.0586751799756"
"F","66","true","false","usa","585138","4","8","31","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"M","35","true","true","usa","585169","6.5","8","48.5","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","57","true","false","usa","585187","16.5","8","122.5","3","0","5","0","3","3","","6","3","0.15","347.88","347.88","128","0.15","1","1","1","6.693449074074074","6.78462667824074","2","1","3","0","0","0","0","0","0","1955.3472775457942"
"M","49","false","false","usa","585231","11","8","83","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","48","true","true","usa","585248","9.5","8","72","1","0","7","0","1","1","","2","1","","394.55","394.55","121","","0","1","1","8.03730324074074","8.237113136574074","3","1","1","0","0","0","0","0","0","2264.9472939411357"
"F","47","false","false","usa","585250","7","8","53","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","35","false","false","canada","585310","10.5","8","76.5","3","0","5","0","3","3","","6","3","","505.73","505.73","754","","1","1","1","5.516678240740741","5.647957523148148","3","2","3","0","0","2","0","0","1","1980.0129568545908"
"F","22","false","true","usa","585361","12.5","8","95","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","45","false","false","usa","585492","10.5","8","76.5","1","0","7","0","1","1","","2","1","0.1","682.21","613.989","120","","0","1","1","9.015925925925925","9.303617592592593","4","2","1","0","0","0","0","0","0","3758.5217399550093"
"M","68","true","false","usa","585522","11.5","8","88","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","37","false","true","usa","585583","8","9","59","2","0","7","0","2","2","","4","2","","217.51","339.30999999999995","288.5","","0","1.5","1.5","8.81265625","8.940645833333333","3.5","2","2","0","0","0","0","0","0","847.8097254580605"
